epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.185546875,8,256,1000,256,0.0002
2,1.150390625,8,256,1000,256,0.0002
3,1.1083984375,8,256,1000,256,0.0002
4,1.046875,8,256,1000,256,0.0002
5,0.96826171875,8,256,1000,256,0.0002
6,0.986328125,8,256,1000,256,0.0002
7,0.94140625,8,256,1000,256,0.0002
8,0.86279296875,8,256,1000,256,0.0002
9,0.89111328125,8,256,1000,256,0.0002
10,0.9013671875,8,256,1000,256,0.0002
11,0.8701171875,8,256,1000,256,0.0002
12,0.73779296875,8,256,1000,256,0.0002
13,0.76318359375,8,256,1000,256,0.0002
14,0.74755859375,8,256,1000,256,0.0002
15,0.75439453125,8,256,1000,256,0.0002
16,0.7470703125,8,256,1000,256,0.0002
17,0.73291015625,8,256,1000,256,0.0002
18,0.73779296875,8,256,1000,256,0.0002
19,0.6923828125,8,256,1000,256,0.0002
20,0.6875,8,256,1000,256,0.0002
21,0.587890625,8,256,1000,256,0.0002
22,0.646484375,8,256,1000,256,0.0002
23,0.6328125,8,256,1000,256,0.0002
24,0.6181640625,8,256,1000,256,0.0002
25,0.6064453125,8,256,1000,256,0.0002
26,0.6064453125,8,256,1000,256,0.0002
27,0.6611328125,8,256,1000,256,0.0002
28,0.5888671875,8,256,1000,256,0.0002
29,0.62109375,8,256,1000,256,0.0002
30,0.6015625,8,256,1000,256,0.0002
31,0.64892578125,8,256,1000,256,0.0002
32,0.6015625,8,256,1000,256,0.0002
33,0.55810546875,8,256,1000,256,0.0002
34,0.564453125,8,256,1000,256,0.0002
35,0.54638671875,8,256,1000,256,0.0002
36,0.576171875,8,256,1000,256,0.0002
37,0.5498046875,8,256,1000,256,0.0002
38,0.552734375,8,256,1000,256,0.0002
39,0.56298828125,8,256,1000,256,0.0002
40,0.552734375,8,256,1000,256,0.0002
41,0.521484375,8,256,1000,256,0.0002
42,0.48876953125,8,256,1000,256,0.0002
43,0.5615234375,8,256,1000,256,0.0002
44,0.55908203125,8,256,1000,256,0.0002
45,0.396484375,8,256,1000,256,0.0002
46,0.51123046875,8,256,1000,256,0.0002
47,0.5390625,8,256,1000,256,0.0002
48,0.46533203125,8,256,1000,256,0.0002
49,0.43359375,8,256,1000,256,0.0002
50,0.50537109375,8,256,1000,256,0.0002
51,0.463134765625,8,256,1000,256,0.0002
52,0.5126953125,8,256,1000,256,0.0002
53,0.552734375,8,256,1000,256,0.0002
54,0.486572265625,8,256,1000,256,0.0002
55,0.6083984375,8,256,1000,256,0.0002
56,0.51611328125,8,256,1000,256,0.0002
57,0.44580078125,8,256,1000,256,0.0002
58,0.480712890625,8,256,1000,256,0.0002
59,0.4873046875,8,256,1000,256,0.0002
60,0.50439453125,8,256,1000,256,0.0002
61,0.464111328125,8,256,1000,256,0.0002
62,0.54736328125,8,256,1000,256,0.0002
63,0.4326171875,8,256,1000,256,0.0002
64,0.443603515625,8,256,1000,256,0.0002
65,0.51513671875,8,256,1000,256,0.0002
66,0.5009765625,8,256,1000,256,0.0002
67,0.469482421875,8,256,1000,256,0.0002
68,0.5166015625,8,256,1000,256,0.0002
69,0.5947265625,8,256,1000,256,0.0002
70,0.47216796875,8,256,1000,256,0.0002
71,0.484375,8,256,1000,256,0.0002
72,0.38427734375,8,256,1000,256,0.0002
73,0.458740234375,8,256,1000,256,0.0002
74,0.45361328125,8,256,1000,256,0.0002
