epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.248046875,8,256,1000,256,0.0002
2,1.2060546875,8,256,1000,256,0.0002
3,1.12109375,8,256,1000,256,0.0002
4,1.0458984375,8,256,1000,256,0.0002
5,0.9990234375,8,256,1000,256,0.0002
6,0.978515625,8,256,1000,256,0.0002
7,0.98046875,8,256,1000,256,0.0002
8,0.9150390625,8,256,1000,256,0.0002
9,0.875,8,256,1000,256,0.0002
10,0.91748046875,8,256,1000,256,0.0002
11,0.8056640625,8,256,1000,256,0.0002
12,0.85498046875,8,256,1000,256,0.0002
13,0.82861328125,8,256,1000,256,0.0002
14,0.826171875,8,256,1000,256,0.0002
15,0.80322265625,8,256,1000,256,0.0002
16,0.78662109375,8,256,1000,256,0.0002
17,0.73681640625,8,256,1000,256,0.0002
18,0.728515625,8,256,1000,256,0.0002
19,0.6826171875,8,256,1000,256,0.0002
20,0.73046875,8,256,1000,256,0.0002
21,0.7822265625,8,256,1000,256,0.0002
22,0.66748046875,8,256,1000,256,0.0002
23,0.658203125,8,256,1000,256,0.0002
24,0.73193359375,8,256,1000,256,0.0002
25,0.64501953125,8,256,1000,256,0.0002
26,0.58837890625,8,256,1000,256,0.0002
27,0.6533203125,8,256,1000,256,0.0002
28,0.65283203125,8,256,1000,256,0.0002
29,0.62353515625,8,256,1000,256,0.0002
30,0.6083984375,8,256,1000,256,0.0002
31,0.65966796875,8,256,1000,256,0.0002
32,0.576171875,8,256,1000,256,0.0002
33,0.654296875,8,256,1000,256,0.0002
34,0.70654296875,8,256,1000,256,0.0002
35,0.61328125,8,256,1000,256,0.0002
36,0.5458984375,8,256,1000,256,0.0002
37,0.61669921875,8,256,1000,256,0.0002
38,0.599609375,8,256,1000,256,0.0002
39,0.60498046875,8,256,1000,256,0.0002
40,0.640625,8,256,1000,256,0.0002
41,0.51806640625,8,256,1000,256,0.0002
42,0.58203125,8,256,1000,256,0.0002
43,0.57666015625,8,256,1000,256,0.0002
44,0.5458984375,8,256,1000,256,0.0002
45,0.55712890625,8,256,1000,256,0.0002
46,0.57421875,8,256,1000,256,0.0002
47,0.52880859375,8,256,1000,256,0.0002
48,0.49267578125,8,256,1000,256,0.0002
49,0.4814453125,8,256,1000,256,0.0002
50,0.5234375,8,256,1000,256,0.0002
51,0.52392578125,8,256,1000,256,0.0002
52,0.60302734375,8,256,1000,256,0.0002
53,0.470947265625,8,256,1000,256,0.0002
54,0.537109375,8,256,1000,256,0.0002
55,0.5810546875,8,256,1000,256,0.0002
56,0.49169921875,8,256,1000,256,0.0002
57,0.53955078125,8,256,1000,256,0.0002
58,0.491943359375,8,256,1000,256,0.0002
59,0.47314453125,8,256,1000,256,0.0002
60,0.48876953125,8,256,1000,256,0.0002
61,0.4951171875,8,256,1000,256,0.0002
62,0.489990234375,8,256,1000,256,0.0002
63,0.499755859375,8,256,1000,256,0.0002
64,0.48193359375,8,256,1000,256,0.0002
65,0.51318359375,8,256,1000,256,0.0002
66,0.50048828125,8,256,1000,256,0.0002
67,0.4482421875,8,256,1000,256,0.0002
68,0.5048828125,8,256,1000,256,0.0002
69,0.48779296875,8,256,1000,256,0.0002
70,0.52392578125,8,256,1000,256,0.0002
71,0.49951171875,8,256,1000,256,0.0002
72,0.487548828125,8,256,1000,256,0.0002
73,0.484375,8,256,1000,256,0.0002
74,0.525390625,8,256,1000,256,0.0002
75,0.484375,8,256,1000,256,0.0002
76,0.415283203125,8,256,1000,256,0.0002
77,0.560546875,8,256,1000,256,0.0002
78,0.45654296875,8,256,1000,256,0.0002
79,0.50390625,8,256,1000,256,0.0002
80,0.39306640625,8,256,1000,256,0.0002
