epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.1865234375,8,256,1000,256,0.0002
2,1.1201171875,8,256,1000,256,0.0002
3,1.0546875,8,256,1000,256,0.0002
4,1.029296875,8,256,1000,256,0.0002
5,0.939453125,8,256,1000,256,0.0002
6,0.93408203125,8,256,1000,256,0.0002
7,0.962890625,8,256,1000,256,0.0002
8,0.90966796875,8,256,1000,256,0.0002
9,0.82470703125,8,256,1000,256,0.0002
10,0.85546875,8,256,1000,256,0.0002
11,0.77294921875,8,256,1000,256,0.0002
12,0.84033203125,8,256,1000,256,0.0002
13,0.8173828125,8,256,1000,256,0.0002
14,0.80712890625,8,256,1000,256,0.0002
15,0.765625,8,256,1000,256,0.0002
16,0.75830078125,8,256,1000,256,0.0002
17,0.70068359375,8,256,1000,256,0.0002
18,0.7138671875,8,256,1000,256,0.0002
19,0.673828125,8,256,1000,256,0.0002
20,0.7236328125,8,256,1000,256,0.0002
21,0.7705078125,8,256,1000,256,0.0002
22,0.6318359375,8,256,1000,256,0.0002
23,0.67041015625,8,256,1000,256,0.0002
24,0.7392578125,8,256,1000,256,0.0002
25,0.59521484375,8,256,1000,256,0.0002
26,0.54833984375,8,256,1000,256,0.0002
27,0.6806640625,8,256,1000,256,0.0002
28,0.65673828125,8,256,1000,256,0.0002
29,0.62646484375,8,256,1000,256,0.0002
30,0.6572265625,8,256,1000,256,0.0002
31,0.63427734375,8,256,1000,256,0.0002
32,0.58056640625,8,256,1000,256,0.0002
33,0.64697265625,8,256,1000,256,0.0002
34,0.72998046875,8,256,1000,256,0.0002
35,0.58935546875,8,256,1000,256,0.0002
36,0.55810546875,8,256,1000,256,0.0002
37,0.6025390625,8,256,1000,256,0.0002
38,0.61962890625,8,256,1000,256,0.0002
39,0.61572265625,8,256,1000,256,0.0002
40,0.6279296875,8,256,1000,256,0.0002
41,0.5546875,8,256,1000,256,0.0002
42,0.60986328125,8,256,1000,256,0.0002
43,0.59912109375,8,256,1000,256,0.0002
44,0.57958984375,8,256,1000,256,0.0002
45,0.564453125,8,256,1000,256,0.0002
46,0.6103515625,8,256,1000,256,0.0002
47,0.5185546875,8,256,1000,256,0.0002
48,0.50830078125,8,256,1000,256,0.0002
49,0.52880859375,8,256,1000,256,0.0002
50,0.5595703125,8,256,1000,256,0.0002
51,0.56884765625,8,256,1000,256,0.0002
52,0.6181640625,8,256,1000,256,0.0002
53,0.497314453125,8,256,1000,256,0.0002
54,0.591796875,8,256,1000,256,0.0002
55,0.64453125,8,256,1000,256,0.0002
56,0.56494140625,8,256,1000,256,0.0002
57,0.58251953125,8,256,1000,256,0.0002
58,0.52392578125,8,256,1000,256,0.0002
59,0.5185546875,8,256,1000,256,0.0002
60,0.52685546875,8,256,1000,256,0.0002
61,0.55859375,8,256,1000,256,0.0002
62,0.50439453125,8,256,1000,256,0.0002
63,0.56689453125,8,256,1000,256,0.0002
64,0.52783203125,8,256,1000,256,0.0002
65,0.57421875,8,256,1000,256,0.0002
66,0.5576171875,8,256,1000,256,0.0002
67,0.53271484375,8,256,1000,256,0.0002
68,0.5400390625,8,256,1000,256,0.0002
69,0.5576171875,8,256,1000,256,0.0002
70,0.564453125,8,256,1000,256,0.0002
71,0.57275390625,8,256,1000,256,0.0002
72,0.56396484375,8,256,1000,256,0.0002
73,0.5458984375,8,256,1000,256,0.0002
74,0.56103515625,8,256,1000,256,0.0002
75,0.5615234375,8,256,1000,256,0.0002
76,0.46533203125,8,256,1000,256,0.0002
77,0.595703125,8,256,1000,256,0.0002
78,0.54150390625,8,256,1000,256,0.0002
79,0.59326171875,8,256,1000,256,0.0002
80,0.4853515625,8,256,1000,256,0.0002
81,0.58447265625,8,256,1000,256,0.0002
82,0.57080078125,8,256,1000,256,0.0002
83,0.591796875,8,256,1000,256,0.0002
84,0.499755859375,8,256,1000,256,0.0002
85,0.5810546875,8,256,1000,256,0.0002
86,0.70166015625,8,256,1000,256,0.0002
87,0.5927734375,8,256,1000,256,0.0002
88,0.50537109375,8,256,1000,256,0.0002
89,0.54296875,8,256,1000,256,0.0002
90,0.5595703125,8,256,1000,256,0.0002
91,0.53759765625,8,256,1000,256,0.0002
92,0.6328125,8,256,1000,256,0.0002
93,0.580078125,8,256,1000,256,0.0002
94,0.546875,8,256,1000,256,0.0002
95,0.6103515625,8,256,1000,256,0.0002
96,0.560546875,8,256,1000,256,0.0002
97,0.5107421875,8,256,1000,256,0.0002
98,0.5244140625,8,256,1000,256,0.0002
99,0.57275390625,8,256,1000,256,0.0002
100,0.460205078125,8,256,1000,256,0.0002
101,0.60986328125,8,256,1000,256,0.0002
102,0.5048828125,8,256,1000,256,0.0002
103,0.5595703125,8,256,1000,256,0.0002
104,0.5087890625,8,256,1000,256,0.0002
105,0.5869140625,8,256,1000,256,0.0002
106,0.5966796875,8,256,1000,256,0.0002
107,0.59423828125,8,256,1000,256,0.0002
