epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.0458984375,8,256,1000,256,0.0002
2,1.0654296875,8,256,1000,256,0.0002
3,0.98583984375,8,256,1000,256,0.0002
4,0.958984375,8,256,1000,256,0.0002
5,0.86865234375,8,256,1000,256,0.0002
6,0.888671875,8,256,1000,256,0.0002
7,0.85302734375,8,256,1000,256,0.0002
8,0.8076171875,8,256,1000,256,0.0002
9,0.83251953125,8,256,1000,256,0.0002
10,0.85595703125,8,256,1000,256,0.0002
11,0.8271484375,8,256,1000,256,0.0002
12,0.72216796875,8,256,1000,256,0.0002
13,0.7373046875,8,256,1000,256,0.0002
14,0.736328125,8,256,1000,256,0.0002
15,0.7451171875,8,256,1000,256,0.0002
16,0.7373046875,8,256,1000,256,0.0002
17,0.7451171875,8,256,1000,256,0.0002
18,0.72802734375,8,256,1000,256,0.0002
19,0.70947265625,8,256,1000,256,0.0002
20,0.71728515625,8,256,1000,256,0.0002
21,0.630859375,8,256,1000,256,0.0002
22,0.67236328125,8,256,1000,256,0.0002
23,0.6875,8,256,1000,256,0.0002
24,0.68798828125,8,256,1000,256,0.0002
25,0.65869140625,8,256,1000,256,0.0002
26,0.7138671875,8,256,1000,256,0.0002
27,0.69921875,8,256,1000,256,0.0002
28,0.6435546875,8,256,1000,256,0.0002
29,0.65478515625,8,256,1000,256,0.0002
30,0.64892578125,8,256,1000,256,0.0002
31,0.6650390625,8,256,1000,256,0.0002
32,0.6396484375,8,256,1000,256,0.0002
33,0.65380859375,8,256,1000,256,0.0002
34,0.60205078125,8,256,1000,256,0.0002
35,0.59814453125,8,256,1000,256,0.0002
36,0.5849609375,8,256,1000,256,0.0002
37,0.61181640625,8,256,1000,256,0.0002
38,0.60009765625,8,256,1000,256,0.0002
39,0.6201171875,8,256,1000,256,0.0002
40,0.60546875,8,256,1000,256,0.0002
41,0.533203125,8,256,1000,256,0.0002
42,0.5869140625,8,256,1000,256,0.0002
43,0.6142578125,8,256,1000,256,0.0002
44,0.60107421875,8,256,1000,256,0.0002
45,0.447021484375,8,256,1000,256,0.0002
46,0.5712890625,8,256,1000,256,0.0002
47,0.53466796875,8,256,1000,256,0.0002
48,0.50439453125,8,256,1000,256,0.0002
49,0.48291015625,8,256,1000,256,0.0002
50,0.53857421875,8,256,1000,256,0.0002
51,0.497802734375,8,256,1000,256,0.0002
52,0.51318359375,8,256,1000,256,0.0002
53,0.55029296875,8,256,1000,256,0.0002
54,0.480224609375,8,256,1000,256,0.0002
