epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,0.0210113525390625,64,256,1000,256,0.0002
2,0.0159149169921875,64,256,1000,256,0.0002
3,0.010101318359375,64,256,1000,256,0.0002
4,0.0091094970703125,64,256,1000,256,0.0002
5,0.0119857788085937,64,256,1000,256,0.0002
6,0.0088119506835937,64,256,1000,256,0.0002
7,0.0118179321289062,64,256,1000,256,0.0002
8,0.0095138549804687,64,256,1000,256,0.0002
9,0.0063552856445312,64,256,1000,256,0.0002
10,0.0054168701171875,64,256,1000,256,0.0002
11,0.0068778991699218,64,256,1000,256,0.0002
12,0.005584716796875,64,256,1000,256,0.0002
13,0.0074920654296875,64,256,1000,256,0.0002
14,0.0044822692871093,64,256,1000,256,0.0002
15,0.0048446655273437,64,256,1000,256,0.0002
16,0.0037784576416015,64,256,1000,256,0.0002
17,0.0044403076171875,64,256,1000,256,0.0002
18,0.0065155029296875,64,256,1000,256,0.0002
19,0.0041236877441406,64,256,1000,256,0.0002
20,0.004669189453125,64,256,1000,256,0.0002
21,0.004364013671875,64,256,1000,256,0.0002
22,0.0049171447753906,64,256,1000,256,0.0002
23,0.0045585632324218,64,256,1000,256,0.0002
24,0.0036144256591796,64,256,1000,256,0.0002
25,0.0034980773925781,64,256,1000,256,0.0002
26,0.004425048828125,64,256,1000,256,0.0002
27,0.0037002563476562,64,256,1000,256,0.0002
28,0.0032634735107421,64,256,1000,256,0.0002
29,0.0033321380615234,64,256,1000,256,0.0002
30,0.0043716430664062,64,256,1000,256,0.0002
31,0.0037555694580078,64,256,1000,256,0.0002
32,0.0033092498779296,64,256,1000,256,0.0002
33,0.0035572052001953,64,256,1000,256,0.0002
34,0.005279541015625,64,256,1000,256,0.0002
35,0.0034713745117187,64,256,1000,256,0.0002
36,0.0032176971435546,64,256,1000,256,0.0002
37,0.0036659240722656,64,256,1000,256,0.0002
38,0.0038795471191406,64,256,1000,256,0.0002
39,0.0038642883300781,64,256,1000,256,0.0002
40,0.0044059753417968,64,256,1000,256,0.0002
41,0.0034618377685546,64,256,1000,256,0.0002
42,0.0032463073730468,64,256,1000,256,0.0002
43,0.0033950805664062,64,256,1000,256,0.0002
44,0.0035552978515625,64,256,1000,256,0.0002
45,0.0032215118408203,64,256,1000,256,0.0002
46,0.0033473968505859,64,256,1000,256,0.0002
47,0.0037059783935546,64,256,1000,256,0.0002
48,0.0034389495849609,64,256,1000,256,0.0002
49,0.0035171508789062,64,256,1000,256,0.0002
50,0.0033893585205078,64,256,1000,256,0.0002
51,0.0028934478759765,64,256,1000,256,0.0002
52,0.0032196044921875,64,256,1000,256,0.0002
53,0.0035858154296875,64,256,1000,256,0.0002
54,0.0041389465332031,64,256,1000,256,0.0002
55,0.00311279296875,64,256,1000,256,0.0002
56,0.003732681274414,64,256,1000,256,0.0002
57,0.0043601989746093,64,256,1000,256,0.0002
58,0.0035552978515625,64,256,1000,256,0.0002
59,0.0035839080810546,64,256,1000,256,0.0002
60,0.0036334991455078,64,256,1000,256,0.0002
61,0.0066871643066406,64,256,1000,256,0.0002
62,0.0030021667480468,64,256,1000,256,0.0002
63,0.003274917602539,64,256,1000,256,0.0002
64,0.0031719207763671,64,256,1000,256,0.0002
65,0.0025444030761718,64,256,1000,256,0.0002
66,0.0028953552246093,64,256,1000,256,0.0002
67,0.0025844573974609,64,256,1000,256,0.0002
68,0.0024776458740234,64,256,1000,256,0.0002
69,0.0036449432373046,64,256,1000,256,0.0002
70,0.0026092529296875,64,256,1000,256,0.0002
71,0.0023612976074218,64,256,1000,256,0.0002
72,0.0035018920898437,64,256,1000,256,0.0002
73,0.002328872680664,64,256,1000,256,0.0002
74,0.0027122497558593,64,256,1000,256,0.0002
75,0.0030117034912109,64,256,1000,256,0.0002
76,0.0033340454101562,64,256,1000,256,0.0002
77,0.0027637481689453,64,256,1000,256,0.0002
78,0.0031108856201171,64,256,1000,256,0.0002
79,0.0023765563964843,64,256,1000,256,0.0002
80,0.0028705596923828,64,256,1000,256,0.0002
81,0.0042304992675781,64,256,1000,256,0.0002
82,0.0028915405273437,64,256,1000,256,0.0002
83,0.0036163330078125,64,256,1000,256,0.0002
84,0.0029525756835937,64,256,1000,256,0.0002
85,0.0026893615722656,64,256,1000,256,0.0002
86,0.0023822784423828,64,256,1000,256,0.0002
87,0.0027847290039062,64,256,1000,256,0.0002
88,0.0026168823242187,64,256,1000,256,0.0002
89,0.0027141571044921,64,256,1000,256,0.0002
90,0.0027275085449218,64,256,1000,256,0.0002
91,0.0026988983154296,64,256,1000,256,0.0002
92,0.003488540649414,64,256,1000,256,0.0002
93,0.0031681060791015,64,256,1000,256,0.0002
94,0.0025272369384765,64,256,1000,256,0.0002
95,0.0031700134277343,64,256,1000,256,0.0002
96,0.0030746459960937,64,256,1000,256,0.0002
97,0.0032310485839843,64,256,1000,256,0.0002
98,0.0032157897949218,64,256,1000,256,0.0002
99,0.0027675628662109,64,256,1000,256,0.0002
100,0.00396728515625,64,256,1000,256,0.0002
101,0.0031795501708984,64,256,1000,256,0.0002
102,0.0034027099609375,64,256,1000,256,0.0002
