epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.4453125,8,256,1000,256,0.0002
2,1.408203125,8,256,1000,256,0.0002
3,1.306640625,8,256,1000,256,0.0002
4,1.279296875,8,256,1000,256,0.0002
5,1.18359375,8,256,1000,256,0.0002
6,1.1826171875,8,256,1000,256,0.0002
7,1.1640625,8,256,1000,256,0.0002
8,1.0947265625,8,256,1000,256,0.0002
9,1.0361328125,8,256,1000,256,0.0002
10,1.068359375,8,256,1000,256,0.0002
11,0.95166015625,8,256,1000,256,0.0002
12,0.9580078125,8,256,1000,256,0.0002
13,0.9404296875,8,256,1000,256,0.0002
14,0.9228515625,8,256,1000,256,0.0002
15,0.89111328125,8,256,1000,256,0.0002
16,0.88134765625,8,256,1000,256,0.0002
17,0.83349609375,8,256,1000,256,0.0002
18,0.81591796875,8,256,1000,256,0.0002
19,0.7353515625,8,256,1000,256,0.0002
20,0.79541015625,8,256,1000,256,0.0002
21,0.82763671875,8,256,1000,256,0.0002
22,0.7294921875,8,256,1000,256,0.0002
23,0.7158203125,8,256,1000,256,0.0002
24,0.79931640625,8,256,1000,256,0.0002
25,0.7001953125,8,256,1000,256,0.0002
26,0.63916015625,8,256,1000,256,0.0002
27,0.68798828125,8,256,1000,256,0.0002
28,0.703125,8,256,1000,256,0.0002
29,0.67431640625,8,256,1000,256,0.0002
30,0.65771484375,8,256,1000,256,0.0002
31,0.66748046875,8,256,1000,256,0.0002
32,0.619140625,8,256,1000,256,0.0002
33,0.67626953125,8,256,1000,256,0.0002
34,0.72998046875,8,256,1000,256,0.0002
35,0.623046875,8,256,1000,256,0.0002
36,0.56201171875,8,256,1000,256,0.0002
37,0.650390625,8,256,1000,256,0.0002
38,0.61669921875,8,256,1000,256,0.0002
39,0.615234375,8,256,1000,256,0.0002
40,0.6748046875,8,256,1000,256,0.0002
41,0.51953125,8,256,1000,256,0.0002
42,0.58154296875,8,256,1000,256,0.0002
43,0.5712890625,8,256,1000,256,0.0002
44,0.55322265625,8,256,1000,256,0.0002
45,0.55224609375,8,256,1000,256,0.0002
46,0.5888671875,8,256,1000,256,0.0002
47,0.51513671875,8,256,1000,256,0.0002
48,0.482421875,8,256,1000,256,0.0002
49,0.473388671875,8,256,1000,256,0.0002
50,0.515625,8,256,1000,256,0.0002
51,0.498291015625,8,256,1000,256,0.0002
52,0.5712890625,8,256,1000,256,0.0002
53,0.452392578125,8,256,1000,256,0.0002
54,0.50439453125,8,256,1000,256,0.0002
55,0.576171875,8,256,1000,256,0.0002
56,0.49169921875,8,256,1000,256,0.0002
57,0.53271484375,8,256,1000,256,0.0002
58,0.44873046875,8,256,1000,256,0.0002
59,0.467529296875,8,256,1000,256,0.0002
60,0.47705078125,8,256,1000,256,0.0002
61,0.468994140625,8,256,1000,256,0.0002
62,0.449462890625,8,256,1000,256,0.0002
63,0.47412109375,8,256,1000,256,0.0002
64,0.449462890625,8,256,1000,256,0.0002
65,0.46923828125,8,256,1000,256,0.0002
66,0.480712890625,8,256,1000,256,0.0002
67,0.411865234375,8,256,1000,256,0.0002
68,0.450439453125,8,256,1000,256,0.0002
69,0.453857421875,8,256,1000,256,0.0002
70,0.4794921875,8,256,1000,256,0.0002
71,0.466552734375,8,256,1000,256,0.0002
72,0.4306640625,8,256,1000,256,0.0002
73,0.42578125,8,256,1000,256,0.0002
74,0.47119140625,8,256,1000,256,0.0002
75,0.44970703125,8,256,1000,256,0.0002
76,0.354248046875,8,256,1000,256,0.0002
77,0.5009765625,8,256,1000,256,0.0002
78,0.419921875,8,256,1000,256,0.0002
79,0.46142578125,8,256,1000,256,0.0002
80,0.37451171875,8,256,1000,256,0.0002
81,0.480712890625,8,256,1000,256,0.0002
82,0.466552734375,8,256,1000,256,0.0002
83,0.479736328125,8,256,1000,256,0.0002
84,0.3662109375,8,256,1000,256,0.0002
85,0.466064453125,8,256,1000,256,0.0002
86,0.564453125,8,256,1000,256,0.0002
87,0.47265625,8,256,1000,256,0.0002
88,0.38134765625,8,256,1000,256,0.0002
89,0.40234375,8,256,1000,256,0.0002
90,0.44287109375,8,256,1000,256,0.0002
91,0.37890625,8,256,1000,256,0.0002
92,0.48681640625,8,256,1000,256,0.0002
93,0.436767578125,8,256,1000,256,0.0002
94,0.466796875,8,256,1000,256,0.0002
95,0.4609375,8,256,1000,256,0.0002
96,0.424072265625,8,256,1000,256,0.0002
97,0.36669921875,8,256,1000,256,0.0002
98,0.37744140625,8,256,1000,256,0.0002
99,0.45166015625,8,256,1000,256,0.0002
100,0.34912109375,8,256,1000,256,0.0002
101,0.46484375,8,256,1000,256,0.0002
102,0.371826171875,8,256,1000,256,0.0002
103,0.43408203125,8,256,1000,256,0.0002
104,0.36865234375,8,256,1000,256,0.0002
105,0.43115234375,8,256,1000,256,0.0002
106,0.474365234375,8,256,1000,256,0.0002
107,0.46240234375,8,256,1000,256,0.0002
108,0.40771484375,8,256,1000,256,0.0002
109,0.376953125,8,256,1000,256,0.0002
110,0.38134765625,8,256,1000,256,0.0002
111,0.321533203125,8,256,1000,256,0.0002
112,0.426025390625,8,256,1000,256,0.0002
113,0.426025390625,8,256,1000,256,0.0002
114,0.367919921875,8,256,1000,256,0.0002
115,0.41259765625,8,256,1000,256,0.0002
116,0.348876953125,8,256,1000,256,0.0002
117,0.36083984375,8,256,1000,256,0.0002
118,0.4169921875,8,256,1000,256,0.0002
119,0.42041015625,8,256,1000,256,0.0002
120,0.343017578125,8,256,1000,256,0.0002
121,0.312744140625,8,256,1000,256,0.0002
122,0.5146484375,8,256,1000,256,0.0002
123,0.41455078125,8,256,1000,256,0.0002
124,0.485595703125,8,256,1000,256,0.0002
125,0.403076171875,8,256,1000,256,0.0002
126,0.4033203125,8,256,1000,256,0.0002
127,0.36572265625,8,256,1000,256,0.0002
128,0.437744140625,8,256,1000,256,0.0002
129,0.4482421875,8,256,1000,256,0.0002
130,0.37109375,8,256,1000,256,0.0002
131,0.394775390625,8,256,1000,256,0.0002
132,0.41845703125,8,256,1000,256,0.0002
133,0.390380859375,8,256,1000,256,0.0002
134,0.394287109375,8,256,1000,256,0.0002
135,0.397705078125,8,256,1000,256,0.0002
136,0.449462890625,8,256,1000,256,0.0002
137,0.36279296875,8,256,1000,256,0.0002
138,0.381591796875,8,256,1000,256,0.0002
139,0.472900390625,8,256,1000,256,0.0002
140,0.378173828125,8,256,1000,256,0.0002
141,0.40771484375,8,256,1000,256,0.0002
142,0.347900390625,8,256,1000,256,0.0002
143,0.367431640625,8,256,1000,256,0.0002
144,0.33984375,8,256,1000,256,0.0002
145,0.312255859375,8,256,1000,256,0.0002
146,0.39453125,8,256,1000,256,0.0002
147,0.3193359375,8,256,1000,256,0.0002
148,0.39794921875,8,256,1000,256,0.0002
149,0.441650390625,8,256,1000,256,0.0002
150,0.445556640625,8,256,1000,256,0.0002
151,0.302001953125,8,256,1000,256,0.0002
152,0.41162109375,8,256,1000,256,0.0002
153,0.367919921875,8,256,1000,256,0.0002
154,0.273681640625,8,256,1000,256,0.0002
155,0.4013671875,8,256,1000,256,0.0002
156,0.468017578125,8,256,1000,256,0.0002
157,0.3349609375,8,256,1000,256,0.0002
158,0.361328125,8,256,1000,256,0.0002
159,0.315673828125,8,256,1000,256,0.0002
160,0.488525390625,8,256,1000,256,0.0002
161,0.418701171875,8,256,1000,256,0.0002
162,0.400390625,8,256,1000,256,0.0002
163,0.422607421875,8,256,1000,256,0.0002
164,0.32568359375,8,256,1000,256,0.0002
165,0.468505859375,8,256,1000,256,0.0002
166,0.340576171875,8,256,1000,256,0.0002
167,0.33154296875,8,256,1000,256,0.0002
168,0.40576171875,8,256,1000,256,0.0002
169,0.35498046875,8,256,1000,256,0.0002
170,0.346923828125,8,256,1000,256,0.0002
171,0.42431640625,8,256,1000,256,0.0002
172,0.4365234375,8,256,1000,256,0.0002
173,0.419921875,8,256,1000,256,0.0002
174,0.356201171875,8,256,1000,256,0.0002
175,0.451416015625,8,256,1000,256,0.0002
176,0.41650390625,8,256,1000,256,0.0002
177,0.331787109375,8,256,1000,256,0.0002
178,0.397705078125,8,256,1000,256,0.0002
179,0.347412109375,8,256,1000,256,0.0002
180,0.311767578125,8,256,1000,256,0.0002
181,0.36572265625,8,256,1000,256,0.0002
182,0.368896484375,8,256,1000,256,0.0002
183,0.386962890625,8,256,1000,256,0.0002
184,0.427978515625,8,256,1000,256,0.0002
185,0.417724609375,8,256,1000,256,0.0002
186,0.410400390625,8,256,1000,256,0.0002
187,0.425537109375,8,256,1000,256,0.0002
188,0.384521484375,8,256,1000,256,0.0002
189,0.382080078125,8,256,1000,256,0.0002
190,0.478759765625,8,256,1000,256,0.0002
191,0.433349609375,8,256,1000,256,0.0002
192,0.387939453125,8,256,1000,256,0.0002
193,0.35400390625,8,256,1000,256,0.0002
194,0.3857421875,8,256,1000,256,0.0002
195,0.401123046875,8,256,1000,256,0.0002
196,0.3623046875,8,256,1000,256,0.0002
197,0.440673828125,8,256,1000,256,0.0002
198,0.390625,8,256,1000,256,0.0002
199,0.345458984375,8,256,1000,256,0.0002
200,0.383056640625,8,256,1000,256,0.0002
201,0.415283203125,8,256,1000,256,0.0002
202,0.36962890625,8,256,1000,256,0.0002
203,0.41650390625,8,256,1000,256,0.0002
204,0.38134765625,8,256,1000,256,0.0002
205,0.44580078125,8,256,1000,256,0.0002
206,0.365234375,8,256,1000,256,0.0002
207,0.36669921875,8,256,1000,256,0.0002
