epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.1259765625,8,256,1000,256,0.0002
2,1.12109375,8,256,1000,256,0.0002
3,1.0673828125,8,256,1000,256,0.0002
4,0.998046875,8,256,1000,256,0.0002
5,0.99462890625,8,256,1000,256,0.0002
6,0.97802734375,8,256,1000,256,0.0002
7,0.94921875,8,256,1000,256,0.0002
8,0.939453125,8,256,1000,256,0.0002
9,0.90234375,8,256,1000,256,0.0002
10,0.90478515625,8,256,1000,256,0.0002
11,0.9013671875,8,256,1000,256,0.0002
12,0.79296875,8,256,1000,256,0.0002
13,0.763671875,8,256,1000,256,0.0002
14,0.81787109375,8,256,1000,256,0.0002
15,0.76953125,8,256,1000,256,0.0002
16,0.76904296875,8,256,1000,256,0.0002
17,0.7705078125,8,256,1000,256,0.0002
18,0.71533203125,8,256,1000,256,0.0002
19,0.73095703125,8,256,1000,256,0.0002
20,0.7041015625,8,256,1000,256,0.0002
21,0.60888671875,8,256,1000,256,0.0002
22,0.642578125,8,256,1000,256,0.0002
23,0.65771484375,8,256,1000,256,0.0002
24,0.67919921875,8,256,1000,256,0.0002
25,0.6611328125,8,256,1000,256,0.0002
26,0.66455078125,8,256,1000,256,0.0002
27,0.72265625,8,256,1000,256,0.0002
28,0.626953125,8,256,1000,256,0.0002
29,0.66845703125,8,256,1000,256,0.0002
30,0.6640625,8,256,1000,256,0.0002
31,0.646484375,8,256,1000,256,0.0002
32,0.59912109375,8,256,1000,256,0.0002
33,0.6279296875,8,256,1000,256,0.0002
34,0.634765625,8,256,1000,256,0.0002
35,0.640625,8,256,1000,256,0.0002
36,0.63427734375,8,256,1000,256,0.0002
37,0.626953125,8,256,1000,256,0.0002
38,0.6318359375,8,256,1000,256,0.0002
39,0.634765625,8,256,1000,256,0.0002
40,0.6484375,8,256,1000,256,0.0002
41,0.54833984375,8,256,1000,256,0.0002
42,0.6005859375,8,256,1000,256,0.0002
43,0.6298828125,8,256,1000,256,0.0002
44,0.5244140625,8,256,1000,256,0.0002
