epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.0185546875,8,256,1000,256,0.0002
2,1.0439453125,8,256,1000,256,0.0002
3,0.99072265625,8,256,1000,256,0.0002
4,0.96142578125,8,256,1000,256,0.0002
5,0.86181640625,8,256,1000,256,0.0002
6,0.92431640625,8,256,1000,256,0.0002
7,0.89501953125,8,256,1000,256,0.0002
8,0.8349609375,8,256,1000,256,0.0002
9,0.86181640625,8,256,1000,256,0.0002
10,0.84228515625,8,256,1000,256,0.0002
11,0.822265625,8,256,1000,256,0.0002
12,0.7333984375,8,256,1000,256,0.0002
13,0.6982421875,8,256,1000,256,0.0002
14,0.66748046875,8,256,1000,256,0.0002
15,0.69921875,8,256,1000,256,0.0002
16,0.708984375,8,256,1000,256,0.0002
17,0.6904296875,8,256,1000,256,0.0002
18,0.65966796875,8,256,1000,256,0.0002
19,0.650390625,8,256,1000,256,0.0002
20,0.669921875,8,256,1000,256,0.0002
21,0.5390625,8,256,1000,256,0.0002
22,0.62109375,8,256,1000,256,0.0002
23,0.59326171875,8,256,1000,256,0.0002
24,0.6005859375,8,256,1000,256,0.0002
25,0.5771484375,8,256,1000,256,0.0002
26,0.6494140625,8,256,1000,256,0.0002
27,0.62060546875,8,256,1000,256,0.0002
28,0.533203125,8,256,1000,256,0.0002
29,0.5859375,8,256,1000,256,0.0002
30,0.58935546875,8,256,1000,256,0.0002
31,0.5966796875,8,256,1000,256,0.0002
32,0.578125,8,256,1000,256,0.0002
33,0.58154296875,8,256,1000,256,0.0002
34,0.53369140625,8,256,1000,256,0.0002
35,0.53759765625,8,256,1000,256,0.0002
36,0.52978515625,8,256,1000,256,0.0002
37,0.51953125,8,256,1000,256,0.0002
38,0.50732421875,8,256,1000,256,0.0002
39,0.55078125,8,256,1000,256,0.0002
40,0.5625,8,256,1000,256,0.0002
41,0.459716796875,8,256,1000,256,0.0002
42,0.517578125,8,256,1000,256,0.0002
43,0.5380859375,8,256,1000,256,0.0002
44,0.55126953125,8,256,1000,256,0.0002
45,0.39501953125,8,256,1000,256,0.0002
46,0.537109375,8,256,1000,256,0.0002
47,0.47705078125,8,256,1000,256,0.0002
48,0.4453125,8,256,1000,256,0.0002
49,0.419677734375,8,256,1000,256,0.0002
50,0.4677734375,8,256,1000,256,0.0002
51,0.439453125,8,256,1000,256,0.0002
52,0.460693359375,8,256,1000,256,0.0002
53,0.478759765625,8,256,1000,256,0.0002
54,0.433349609375,8,256,1000,256,0.0002
55,0.57080078125,8,256,1000,256,0.0002
56,0.4794921875,8,256,1000,256,0.0002
57,0.4599609375,8,256,1000,256,0.0002
58,0.453857421875,8,256,1000,256,0.0002
59,0.434814453125,8,256,1000,256,0.0002
60,0.479248046875,8,256,1000,256,0.0002
61,0.458984375,8,256,1000,256,0.0002
62,0.5478515625,8,256,1000,256,0.0002
63,0.427734375,8,256,1000,256,0.0002
64,0.441162109375,8,256,1000,256,0.0002
65,0.5244140625,8,256,1000,256,0.0002
66,0.56201171875,8,256,1000,256,0.0002
67,0.427490234375,8,256,1000,256,0.0002
68,0.4970703125,8,256,1000,256,0.0002
69,0.59912109375,8,256,1000,256,0.0002
70,0.4453125,8,256,1000,256,0.0002
71,0.55517578125,8,256,1000,256,0.0002
72,0.44677734375,8,256,1000,256,0.0002
73,0.456298828125,8,256,1000,256,0.0002
74,0.4208984375,8,256,1000,256,0.0002
75,0.5390625,8,256,1000,256,0.0002
76,0.4384765625,8,256,1000,256,0.0002
77,0.461181640625,8,256,1000,256,0.0002
78,0.484375,8,256,1000,256,0.0002
79,0.458251953125,8,256,1000,256,0.0002
80,0.404541015625,8,256,1000,256,0.0002
81,0.3759765625,8,256,1000,256,0.0002
82,0.427978515625,8,256,1000,256,0.0002
83,0.51513671875,8,256,1000,256,0.0002
84,0.46484375,8,256,1000,256,0.0002
85,0.44775390625,8,256,1000,256,0.0002
86,0.45654296875,8,256,1000,256,0.0002
87,0.4580078125,8,256,1000,256,0.0002
88,0.45703125,8,256,1000,256,0.0002
89,0.457275390625,8,256,1000,256,0.0002
90,0.4609375,8,256,1000,256,0.0002
91,0.398681640625,8,256,1000,256,0.0002
92,0.5107421875,8,256,1000,256,0.0002
93,0.49755859375,8,256,1000,256,0.0002
94,0.484130859375,8,256,1000,256,0.0002
95,0.46728515625,8,256,1000,256,0.0002
96,0.4521484375,8,256,1000,256,0.0002
97,0.4296875,8,256,1000,256,0.0002
98,0.45947265625,8,256,1000,256,0.0002
99,0.492431640625,8,256,1000,256,0.0002
100,0.51171875,8,256,1000,256,0.0002
101,0.393798828125,8,256,1000,256,0.0002
