epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.1767578125,8,256,1000,256,0.0002
2,1.1650390625,8,256,1000,256,0.0002
3,1.1044921875,8,256,1000,256,0.0002
4,1.0576171875,8,256,1000,256,0.0002
5,0.99462890625,8,256,1000,256,0.0002
6,0.966796875,8,256,1000,256,0.0002
7,0.95361328125,8,256,1000,256,0.0002
8,0.8916015625,8,256,1000,256,0.0002
9,0.900390625,8,256,1000,256,0.0002
10,0.91455078125,8,256,1000,256,0.0002
11,0.884765625,8,256,1000,256,0.0002
12,0.76708984375,8,256,1000,256,0.0002
13,0.7744140625,8,256,1000,256,0.0002
14,0.7744140625,8,256,1000,256,0.0002
15,0.779296875,8,256,1000,256,0.0002
16,0.775390625,8,256,1000,256,0.0002
17,0.7724609375,8,256,1000,256,0.0002
18,0.75244140625,8,256,1000,256,0.0002
19,0.72265625,8,256,1000,256,0.0002
20,0.732421875,8,256,1000,256,0.0002
21,0.6279296875,8,256,1000,256,0.0002
22,0.7060546875,8,256,1000,256,0.0002
23,0.66259765625,8,256,1000,256,0.0002
24,0.66357421875,8,256,1000,256,0.0002
25,0.6435546875,8,256,1000,256,0.0002
26,0.66943359375,8,256,1000,256,0.0002
27,0.69970703125,8,256,1000,256,0.0002
28,0.63037109375,8,256,1000,256,0.0002
29,0.64794921875,8,256,1000,256,0.0002
30,0.65576171875,8,256,1000,256,0.0002
31,0.666015625,8,256,1000,256,0.0002
32,0.634765625,8,256,1000,256,0.0002
33,0.58642578125,8,256,1000,256,0.0002
34,0.5888671875,8,256,1000,256,0.0002
35,0.57861328125,8,256,1000,256,0.0002
36,0.60498046875,8,256,1000,256,0.0002
37,0.57763671875,8,256,1000,256,0.0002
38,0.5849609375,8,256,1000,256,0.0002
39,0.5986328125,8,256,1000,256,0.0002
40,0.57958984375,8,256,1000,256,0.0002
41,0.55517578125,8,256,1000,256,0.0002
42,0.53271484375,8,256,1000,256,0.0002
43,0.58349609375,8,256,1000,256,0.0002
44,0.58056640625,8,256,1000,256,0.0002
45,0.41650390625,8,256,1000,256,0.0002
46,0.546875,8,256,1000,256,0.0002
47,0.55029296875,8,256,1000,256,0.0002
48,0.48388671875,8,256,1000,256,0.0002
49,0.4736328125,8,256,1000,256,0.0002
50,0.52587890625,8,256,1000,256,0.0002
51,0.484375,8,256,1000,256,0.0002
52,0.52734375,8,256,1000,256,0.0002
53,0.564453125,8,256,1000,256,0.0002
54,0.50244140625,8,256,1000,256,0.0002
55,0.6220703125,8,256,1000,256,0.0002
56,0.53759765625,8,256,1000,256,0.0002
57,0.4765625,8,256,1000,256,0.0002
58,0.509765625,8,256,1000,256,0.0002
59,0.49072265625,8,256,1000,256,0.0002
60,0.52490234375,8,256,1000,256,0.0002
61,0.467529296875,8,256,1000,256,0.0002
62,0.56103515625,8,256,1000,256,0.0002
63,0.43798828125,8,256,1000,256,0.0002
64,0.463623046875,8,256,1000,256,0.0002
65,0.5263671875,8,256,1000,256,0.0002
66,0.51416015625,8,256,1000,256,0.0002
67,0.482666015625,8,256,1000,256,0.0002
68,0.54052734375,8,256,1000,256,0.0002
69,0.60595703125,8,256,1000,256,0.0002
70,0.484375,8,256,1000,256,0.0002
71,0.49609375,8,256,1000,256,0.0002
72,0.383544921875,8,256,1000,256,0.0002
73,0.462646484375,8,256,1000,256,0.0002
74,0.466064453125,8,256,1000,256,0.0002
75,0.556640625,8,256,1000,256,0.0002
76,0.4423828125,8,256,1000,256,0.0002
77,0.49853515625,8,256,1000,256,0.0002
78,0.462158203125,8,256,1000,256,0.0002
79,0.517578125,8,256,1000,256,0.0002
80,0.46044921875,8,256,1000,256,0.0002
81,0.482177734375,8,256,1000,256,0.0002
82,0.469970703125,8,256,1000,256,0.0002
83,0.5419921875,8,256,1000,256,0.0002
84,0.47802734375,8,256,1000,256,0.0002
85,0.5048828125,8,256,1000,256,0.0002
86,0.4521484375,8,256,1000,256,0.0002
87,0.4873046875,8,256,1000,256,0.0002
88,0.4794921875,8,256,1000,256,0.0002
89,0.413818359375,8,256,1000,256,0.0002
90,0.4931640625,8,256,1000,256,0.0002
91,0.416259765625,8,256,1000,256,0.0002
92,0.51171875,8,256,1000,256,0.0002
93,0.59814453125,8,256,1000,256,0.0002
94,0.525390625,8,256,1000,256,0.0002
95,0.4619140625,8,256,1000,256,0.0002
96,0.44921875,8,256,1000,256,0.0002
97,0.430908203125,8,256,1000,256,0.0002
98,0.501953125,8,256,1000,256,0.0002
99,0.480224609375,8,256,1000,256,0.0002
100,0.47119140625,8,256,1000,256,0.0002
101,0.446044921875,8,256,1000,256,0.0002
102,0.48193359375,8,256,1000,256,0.0002
103,0.447998046875,8,256,1000,256,0.0002
104,0.50341796875,8,256,1000,256,0.0002
105,0.54052734375,8,256,1000,256,0.0002
106,0.3642578125,8,256,1000,256,0.0002
107,0.418701171875,8,256,1000,256,0.0002
108,0.52001953125,8,256,1000,256,0.0002
109,0.494140625,8,256,1000,256,0.0002
110,0.38427734375,8,256,1000,256,0.0002
111,0.50927734375,8,256,1000,256,0.0002
112,0.50341796875,8,256,1000,256,0.0002
113,0.4404296875,8,256,1000,256,0.0002
114,0.485595703125,8,256,1000,256,0.0002
115,0.357177734375,8,256,1000,256,0.0002
116,0.541015625,8,256,1000,256,0.0002
117,0.51904296875,8,256,1000,256,0.0002
118,0.449462890625,8,256,1000,256,0.0002
119,0.371337890625,8,256,1000,256,0.0002
120,0.437255859375,8,256,1000,256,0.0002
121,0.4150390625,8,256,1000,256,0.0002
122,0.468505859375,8,256,1000,256,0.0002
123,0.48291015625,8,256,1000,256,0.0002
124,0.423828125,8,256,1000,256,0.0002
125,0.52392578125,8,256,1000,256,0.0002
126,0.5283203125,8,256,1000,256,0.0002
127,0.456787109375,8,256,1000,256,0.0002
128,0.413818359375,8,256,1000,256,0.0002
129,0.470703125,8,256,1000,256,0.0002
130,0.52392578125,8,256,1000,256,0.0002
131,0.44140625,8,256,1000,256,0.0002
132,0.360595703125,8,256,1000,256,0.0002
133,0.421875,8,256,1000,256,0.0002
134,0.396484375,8,256,1000,256,0.0002
135,0.405517578125,8,256,1000,256,0.0002
136,0.50732421875,8,256,1000,256,0.0002
137,0.444580078125,8,256,1000,256,0.0002
138,0.479736328125,8,256,1000,256,0.0002
139,0.48095703125,8,256,1000,256,0.0002
140,0.42431640625,8,256,1000,256,0.0002
141,0.49755859375,8,256,1000,256,0.0002
142,0.448486328125,8,256,1000,256,0.0002
143,0.4267578125,8,256,1000,256,0.0002
144,0.396240234375,8,256,1000,256,0.0002
145,0.5087890625,8,256,1000,256,0.0002
146,0.47412109375,8,256,1000,256,0.0002
147,0.5009765625,8,256,1000,256,0.0002
148,0.475830078125,8,256,1000,256,0.0002
149,0.482421875,8,256,1000,256,0.0002
150,0.486572265625,8,256,1000,256,0.0002
151,0.44482421875,8,256,1000,256,0.0002
152,0.55322265625,8,256,1000,256,0.0002
153,0.43701171875,8,256,1000,256,0.0002
154,0.412841796875,8,256,1000,256,0.0002
155,0.38134765625,8,256,1000,256,0.0002
156,0.406494140625,8,256,1000,256,0.0002
157,0.487060546875,8,256,1000,256,0.0002
158,0.451171875,8,256,1000,256,0.0002
159,0.370849609375,8,256,1000,256,0.0002
160,0.54248046875,8,256,1000,256,0.0002
161,0.464599609375,8,256,1000,256,0.0002
162,0.47607421875,8,256,1000,256,0.0002
163,0.53662109375,8,256,1000,256,0.0002
164,0.412841796875,8,256,1000,256,0.0002
165,0.376708984375,8,256,1000,256,0.0002
166,0.454833984375,8,256,1000,256,0.0002
167,0.53515625,8,256,1000,256,0.0002
168,0.377685546875,8,256,1000,256,0.0002
169,0.361328125,8,256,1000,256,0.0002
170,0.4873046875,8,256,1000,256,0.0002
171,0.43603515625,8,256,1000,256,0.0002
172,0.436279296875,8,256,1000,256,0.0002
173,0.460205078125,8,256,1000,256,0.0002
174,0.435302734375,8,256,1000,256,0.0002
175,0.365478515625,8,256,1000,256,0.0002
176,0.390869140625,8,256,1000,256,0.0002
177,0.44384765625,8,256,1000,256,0.0002
178,0.3916015625,8,256,1000,256,0.0002
179,0.468017578125,8,256,1000,256,0.0002
180,0.47119140625,8,256,1000,256,0.0002
181,0.350341796875,8,256,1000,256,0.0002
182,0.4287109375,8,256,1000,256,0.0002
183,0.51904296875,8,256,1000,256,0.0002
184,0.482666015625,8,256,1000,256,0.0002
185,0.49658203125,8,256,1000,256,0.0002
186,0.568359375,8,256,1000,256,0.0002
187,0.390380859375,8,256,1000,256,0.0002
188,0.409912109375,8,256,1000,256,0.0002
189,0.406005859375,8,256,1000,256,0.0002
190,0.374755859375,8,256,1000,256,0.0002
191,0.4912109375,8,256,1000,256,0.0002
