epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.0927734375,8,256,1000,256,0.0002
2,1.1259765625,8,256,1000,256,0.0002
3,1.0458984375,8,256,1000,256,0.0002
4,1.0126953125,8,256,1000,256,0.0002
5,0.89990234375,8,256,1000,256,0.0002
6,1.009765625,8,256,1000,256,0.0002
7,0.94140625,8,256,1000,256,0.0002
8,0.90478515625,8,256,1000,256,0.0002
9,0.90478515625,8,256,1000,256,0.0002
10,0.89306640625,8,256,1000,256,0.0002
11,0.87646484375,8,256,1000,256,0.0002
12,0.8095703125,8,256,1000,256,0.0002
13,0.73583984375,8,256,1000,256,0.0002
14,0.67578125,8,256,1000,256,0.0002
15,0.72265625,8,256,1000,256,0.0002
16,0.75048828125,8,256,1000,256,0.0002
17,0.72314453125,8,256,1000,256,0.0002
18,0.65673828125,8,256,1000,256,0.0002
19,0.66845703125,8,256,1000,256,0.0002
20,0.6845703125,8,256,1000,256,0.0002
21,0.56640625,8,256,1000,256,0.0002
22,0.65771484375,8,256,1000,256,0.0002
23,0.6103515625,8,256,1000,256,0.0002
24,0.63525390625,8,256,1000,256,0.0002
25,0.56884765625,8,256,1000,256,0.0002
26,0.65625,8,256,1000,256,0.0002
27,0.64013671875,8,256,1000,256,0.0002
28,0.5302734375,8,256,1000,256,0.0002
29,0.59619140625,8,256,1000,256,0.0002
30,0.60986328125,8,256,1000,256,0.0002
31,0.63720703125,8,256,1000,256,0.0002
32,0.59814453125,8,256,1000,256,0.0002
33,0.58056640625,8,256,1000,256,0.0002
34,0.58056640625,8,256,1000,256,0.0002
35,0.55029296875,8,256,1000,256,0.0002
36,0.56396484375,8,256,1000,256,0.0002
37,0.517578125,8,256,1000,256,0.0002
38,0.5126953125,8,256,1000,256,0.0002
39,0.5517578125,8,256,1000,256,0.0002
40,0.6025390625,8,256,1000,256,0.0002
41,0.482666015625,8,256,1000,256,0.0002
42,0.52734375,8,256,1000,256,0.0002
43,0.533203125,8,256,1000,256,0.0002
44,0.5830078125,8,256,1000,256,0.0002
45,0.392578125,8,256,1000,256,0.0002
46,0.53173828125,8,256,1000,256,0.0002
47,0.481689453125,8,256,1000,256,0.0002
48,0.4697265625,8,256,1000,256,0.0002
49,0.41650390625,8,256,1000,256,0.0002
50,0.467529296875,8,256,1000,256,0.0002
51,0.4375,8,256,1000,256,0.0002
52,0.45263671875,8,256,1000,256,0.0002
53,0.47314453125,8,256,1000,256,0.0002
54,0.436279296875,8,256,1000,256,0.0002
55,0.56982421875,8,256,1000,256,0.0002
56,0.48193359375,8,256,1000,256,0.0002
57,0.48291015625,8,256,1000,256,0.0002
58,0.45068359375,8,256,1000,256,0.0002
59,0.4326171875,8,256,1000,256,0.0002
60,0.4677734375,8,256,1000,256,0.0002
61,0.44921875,8,256,1000,256,0.0002
62,0.55615234375,8,256,1000,256,0.0002
63,0.419921875,8,256,1000,256,0.0002
64,0.443115234375,8,256,1000,256,0.0002
65,0.5234375,8,256,1000,256,0.0002
66,0.55712890625,8,256,1000,256,0.0002
67,0.426025390625,8,256,1000,256,0.0002
68,0.49658203125,8,256,1000,256,0.0002
69,0.59716796875,8,256,1000,256,0.0002
70,0.437255859375,8,256,1000,256,0.0002
71,0.55126953125,8,256,1000,256,0.0002
72,0.4599609375,8,256,1000,256,0.0002
73,0.44580078125,8,256,1000,256,0.0002
74,0.430908203125,8,256,1000,256,0.0002
75,0.552734375,8,256,1000,256,0.0002
76,0.444580078125,8,256,1000,256,0.0002
77,0.458984375,8,256,1000,256,0.0002
78,0.479736328125,8,256,1000,256,0.0002
79,0.43994140625,8,256,1000,256,0.0002
80,0.387451171875,8,256,1000,256,0.0002
81,0.37451171875,8,256,1000,256,0.0002
82,0.404052734375,8,256,1000,256,0.0002
83,0.521484375,8,256,1000,256,0.0002
84,0.459228515625,8,256,1000,256,0.0002
85,0.44970703125,8,256,1000,256,0.0002
86,0.455078125,8,256,1000,256,0.0002
87,0.446044921875,8,256,1000,256,0.0002
88,0.447509765625,8,256,1000,256,0.0002
89,0.468505859375,8,256,1000,256,0.0002
90,0.450927734375,8,256,1000,256,0.0002
91,0.41259765625,8,256,1000,256,0.0002
92,0.5009765625,8,256,1000,256,0.0002
93,0.51171875,8,256,1000,256,0.0002
94,0.48486328125,8,256,1000,256,0.0002
95,0.46337890625,8,256,1000,256,0.0002
96,0.4296875,8,256,1000,256,0.0002
97,0.42626953125,8,256,1000,256,0.0002
98,0.461181640625,8,256,1000,256,0.0002
99,0.48291015625,8,256,1000,256,0.0002
100,0.5078125,8,256,1000,256,0.0002
101,0.403564453125,8,256,1000,256,0.0002
102,0.49951171875,8,256,1000,256,0.0002
103,0.4765625,8,256,1000,256,0.0002
104,0.474609375,8,256,1000,256,0.0002
105,0.486572265625,8,256,1000,256,0.0002
106,0.39208984375,8,256,1000,256,0.0002
107,0.44970703125,8,256,1000,256,0.0002
108,0.50146484375,8,256,1000,256,0.0002
109,0.43505859375,8,256,1000,256,0.0002
110,0.379638671875,8,256,1000,256,0.0002
111,0.44482421875,8,256,1000,256,0.0002
112,0.420654296875,8,256,1000,256,0.0002
113,0.432861328125,8,256,1000,256,0.0002
114,0.40625,8,256,1000,256,0.0002
115,0.336181640625,8,256,1000,256,0.0002
116,0.498779296875,8,256,1000,256,0.0002
117,0.48388671875,8,256,1000,256,0.0002
118,0.42529296875,8,256,1000,256,0.0002
119,0.335693359375,8,256,1000,256,0.0002
120,0.41357421875,8,256,1000,256,0.0002
121,0.438232421875,8,256,1000,256,0.0002
122,0.459716796875,8,256,1000,256,0.0002
123,0.482177734375,8,256,1000,256,0.0002
124,0.361572265625,8,256,1000,256,0.0002
125,0.55322265625,8,256,1000,256,0.0002
126,0.49267578125,8,256,1000,256,0.0002
127,0.4111328125,8,256,1000,256,0.0002
128,0.40869140625,8,256,1000,256,0.0002
129,0.479248046875,8,256,1000,256,0.0002
130,0.5361328125,8,256,1000,256,0.0002
131,0.428466796875,8,256,1000,256,0.0002
132,0.43359375,8,256,1000,256,0.0002
133,0.392333984375,8,256,1000,256,0.0002
134,0.414794921875,8,256,1000,256,0.0002
135,0.379150390625,8,256,1000,256,0.0002
136,0.5517578125,8,256,1000,256,0.0002
137,0.487548828125,8,256,1000,256,0.0002
138,0.5068359375,8,256,1000,256,0.0002
139,0.53515625,8,256,1000,256,0.0002
140,0.443603515625,8,256,1000,256,0.0002
141,0.52685546875,8,256,1000,256,0.0002
142,0.427001953125,8,256,1000,256,0.0002
143,0.490966796875,8,256,1000,256,0.0002
144,0.3671875,8,256,1000,256,0.0002
145,0.487060546875,8,256,1000,256,0.0002
146,0.509765625,8,256,1000,256,0.0002
147,0.46533203125,8,256,1000,256,0.0002
148,0.541015625,8,256,1000,256,0.0002
149,0.469970703125,8,256,1000,256,0.0002
150,0.35546875,8,256,1000,256,0.0002
151,0.416748046875,8,256,1000,256,0.0002
152,0.5849609375,8,256,1000,256,0.0002
153,0.4638671875,8,256,1000,256,0.0002
154,0.3994140625,8,256,1000,256,0.0002
155,0.387939453125,8,256,1000,256,0.0002
156,0.35107421875,8,256,1000,256,0.0002
157,0.52099609375,8,256,1000,256,0.0002
158,0.45654296875,8,256,1000,256,0.0002
159,0.338623046875,8,256,1000,256,0.0002
160,0.52490234375,8,256,1000,256,0.0002
161,0.43017578125,8,256,1000,256,0.0002
162,0.478515625,8,256,1000,256,0.0002
163,0.56298828125,8,256,1000,256,0.0002
164,0.4248046875,8,256,1000,256,0.0002
165,0.373046875,8,256,1000,256,0.0002
166,0.44873046875,8,256,1000,256,0.0002
167,0.59130859375,8,256,1000,256,0.0002
168,0.39013671875,8,256,1000,256,0.0002
169,0.325927734375,8,256,1000,256,0.0002
170,0.51025390625,8,256,1000,256,0.0002
171,0.450927734375,8,256,1000,256,0.0002
172,0.47607421875,8,256,1000,256,0.0002
173,0.399169921875,8,256,1000,256,0.0002
174,0.458251953125,8,256,1000,256,0.0002
175,0.36865234375,8,256,1000,256,0.0002
176,0.40966796875,8,256,1000,256,0.0002
177,0.47705078125,8,256,1000,256,0.0002
178,0.4052734375,8,256,1000,256,0.0002
179,0.46875,8,256,1000,256,0.0002
180,0.47314453125,8,256,1000,256,0.0002
181,0.388671875,8,256,1000,256,0.0002
182,0.50048828125,8,256,1000,256,0.0002
183,0.482421875,8,256,1000,256,0.0002
184,0.477783203125,8,256,1000,256,0.0002
185,0.515625,8,256,1000,256,0.0002
186,0.5693359375,8,256,1000,256,0.0002
187,0.37890625,8,256,1000,256,0.0002
188,0.427001953125,8,256,1000,256,0.0002
189,0.411376953125,8,256,1000,256,0.0002
190,0.382080078125,8,256,1000,256,0.0002
191,0.46240234375,8,256,1000,256,0.0002
192,0.490478515625,8,256,1000,256,0.0002
193,0.422119140625,8,256,1000,256,0.0002
194,0.482177734375,8,256,1000,256,0.0002
195,0.51123046875,8,256,1000,256,0.0002
196,0.325927734375,8,256,1000,256,0.0002
197,0.329833984375,8,256,1000,256,0.0002
198,0.41552734375,8,256,1000,256,0.0002
199,0.40625,8,256,1000,256,0.0002
200,0.4677734375,8,256,1000,256,0.0002
201,0.4013671875,8,256,1000,256,0.0002
202,0.416015625,8,256,1000,256,0.0002
203,0.3701171875,8,256,1000,256,0.0002
204,0.434326171875,8,256,1000,256,0.0002
205,0.3369140625,8,256,1000,256,0.0002
206,0.498291015625,8,256,1000,256,0.0002
207,0.4853515625,8,256,1000,256,0.0002
208,0.41162109375,8,256,1000,256,0.0002
209,0.4697265625,8,256,1000,256,0.0002
210,0.498046875,8,256,1000,256,0.0002
211,0.397705078125,8,256,1000,256,0.0002
212,0.3759765625,8,256,1000,256,0.0002
213,0.42919921875,8,256,1000,256,0.0002
214,0.467529296875,8,256,1000,256,0.0002
215,0.47705078125,8,256,1000,256,0.0002
216,0.452392578125,8,256,1000,256,0.0002
217,0.467041015625,8,256,1000,256,0.0002
218,0.43310546875,8,256,1000,256,0.0002
219,0.47216796875,8,256,1000,256,0.0002
220,0.46142578125,8,256,1000,256,0.0002
221,0.422119140625,8,256,1000,256,0.0002
222,0.426513671875,8,256,1000,256,0.0002
223,0.3515625,8,256,1000,256,0.0002
224,0.43603515625,8,256,1000,256,0.0002
225,0.4013671875,8,256,1000,256,0.0002
226,0.50146484375,8,256,1000,256,0.0002
227,0.472900390625,8,256,1000,256,0.0002
228,0.52294921875,8,256,1000,256,0.0002
229,0.46533203125,8,256,1000,256,0.0002
230,0.4091796875,8,256,1000,256,0.0002
231,0.394775390625,8,256,1000,256,0.0002
232,0.482177734375,8,256,1000,256,0.0002
233,0.354248046875,8,256,1000,256,0.0002
234,0.4052734375,8,256,1000,256,0.0002
235,0.47314453125,8,256,1000,256,0.0002
236,0.484619140625,8,256,1000,256,0.0002
237,0.416259765625,8,256,1000,256,0.0002
238,0.407470703125,8,256,1000,256,0.0002
239,0.373046875,8,256,1000,256,0.0002
240,0.414794921875,8,256,1000,256,0.0002
241,0.3232421875,8,256,1000,256,0.0002
242,0.376953125,8,256,1000,256,0.0002
243,0.48876953125,8,256,1000,256,0.0002
244,0.427001953125,8,256,1000,256,0.0002
245,0.390380859375,8,256,1000,256,0.0002
246,0.41015625,8,256,1000,256,0.0002
247,0.453125,8,256,1000,256,0.0002
248,0.455078125,8,256,1000,256,0.0002
249,0.457763671875,8,256,1000,256,0.0002
250,0.478271484375,8,256,1000,256,0.0002
251,0.38427734375,8,256,1000,256,0.0002
252,0.446533203125,8,256,1000,256,0.0002
253,0.481201171875,8,256,1000,256,0.0002
254,0.471435546875,8,256,1000,256,0.0002
255,0.42529296875,8,256,1000,256,0.0002
256,0.334716796875,8,256,1000,256,0.0002
257,0.392578125,8,256,1000,256,0.0002
258,0.43701171875,8,256,1000,256,0.0002
259,0.453857421875,8,256,1000,256,0.0002
260,0.3818359375,8,256,1000,256,0.0002
261,0.505859375,8,256,1000,256,0.0002
262,0.479248046875,8,256,1000,256,0.0002
263,0.378173828125,8,256,1000,256,0.0002
264,0.418212890625,8,256,1000,256,0.0002
265,0.436767578125,8,256,1000,256,0.0002
266,0.426513671875,8,256,1000,256,0.0002
267,0.467529296875,8,256,1000,256,0.0002
268,0.44482421875,8,256,1000,256,0.0002
269,0.44677734375,8,256,1000,256,0.0002
270,0.346435546875,8,256,1000,256,0.0002
271,0.49853515625,8,256,1000,256,0.0002
272,0.462890625,8,256,1000,256,0.0002
273,0.360107421875,8,256,1000,256,0.0002
274,0.406005859375,8,256,1000,256,0.0002
275,0.5205078125,8,256,1000,256,0.0002
276,0.39111328125,8,256,1000,256,0.0002
277,0.47998046875,8,256,1000,256,0.0002
278,0.53369140625,8,256,1000,256,0.0002
279,0.474609375,8,256,1000,256,0.0002
280,0.4326171875,8,256,1000,256,0.0002
281,0.478759765625,8,256,1000,256,0.0002
282,0.51611328125,8,256,1000,256,0.0002
283,0.401123046875,8,256,1000,256,0.0002
284,0.380859375,8,256,1000,256,0.0002
285,0.4228515625,8,256,1000,256,0.0002
286,0.400390625,8,256,1000,256,0.0002
287,0.51318359375,8,256,1000,256,0.0002
288,0.429443359375,8,256,1000,256,0.0002
289,0.5166015625,8,256,1000,256,0.0002
290,0.51123046875,8,256,1000,256,0.0002
