epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,0.4560546875,64,256,1000,256,2e-05
2,0.156982421875,64,256,1000,256,2e-05
3,0.1322021484375,64,256,1000,256,2e-05
4,0.11541748046875,64,256,1000,256,2e-05
5,0.0966796875,64,256,1000,256,2e-05
6,0.06988525390625,64,256,1000,256,2e-05
7,0.04345703125,64,256,1000,256,2e-05
8,0.0660400390625,64,256,1000,256,2e-05
9,0.0439453125,64,256,1000,256,2e-05
10,0.0675048828125,64,256,1000,256,2e-05
11,0.08099365234375,64,256,1000,256,2e-05
12,0.07080078125,64,256,1000,256,2e-05
13,0.0469970703125,64,256,1000,256,2e-05
14,0.026580810546875,64,256,1000,256,2e-05
15,0.03753662109375,64,256,1000,256,2e-05
16,0.0251922607421875,64,256,1000,256,2e-05
17,0.1058349609375,64,256,1000,256,2e-05
18,0.050811767578125,64,256,1000,256,2e-05
19,0.0323486328125,64,256,1000,256,2e-05
20,0.0312347412109375,64,256,1000,256,2e-05
21,0.039306640625,64,256,1000,256,2e-05
22,0.037567138671875,64,256,1000,256,2e-05
23,0.033416748046875,64,256,1000,256,2e-05
24,0.04541015625,64,256,1000,256,2e-05
25,0.060455322265625,64,256,1000,256,2e-05
26,0.025543212890625,64,256,1000,256,2e-05
27,0.037109375,64,256,1000,256,2e-05
28,0.021087646484375,64,256,1000,256,2e-05
29,0.054901123046875,64,256,1000,256,2e-05
30,0.0489501953125,64,256,1000,256,2e-05
31,0.023712158203125,64,256,1000,256,2e-05
32,0.035003662109375,64,256,1000,256,2e-05
33,0.040985107421875,64,256,1000,256,2e-05
34,0.0377197265625,64,256,1000,256,2e-05
35,0.0253143310546875,64,256,1000,256,2e-05
36,0.07073974609375,64,256,1000,256,2e-05
37,0.033203125,64,256,1000,256,2e-05
38,0.042877197265625,64,256,1000,256,2e-05
39,0.066162109375,64,256,1000,256,2e-05
40,0.046783447265625,64,256,1000,256,2e-05
41,0.0268402099609375,64,256,1000,256,2e-05
42,0.03765869140625,64,256,1000,256,2e-05
43,0.0220184326171875,64,256,1000,256,2e-05
44,0.0193023681640625,64,256,1000,256,2e-05
45,0.0233154296875,64,256,1000,256,2e-05
46,0.060455322265625,64,256,1000,256,2e-05
47,0.031097412109375,64,256,1000,256,2e-05
48,0.0201263427734375,64,256,1000,256,2e-05
49,0.0200958251953125,64,256,1000,256,2e-05
50,0.035491943359375,64,256,1000,256,2e-05
51,0.079345703125,64,256,1000,256,2e-05
