epoch,loss,image_size,batch_size,timesteps,time_emb_dim,learning_rate
1,1.263671875,8,256,1000,256,0.0002
2,1.11328125,8,256,1000,256,0.0002
3,1.091796875,8,256,1000,256,0.0002
4,1.1083984375,8,256,1000,256,0.0002
5,0.92138671875,8,256,1000,256,0.0002
6,0.955078125,8,256,1000,256,0.0002
7,0.92724609375,8,256,1000,256,0.0002
8,0.95068359375,8,256,1000,256,0.0002
9,0.9013671875,8,256,1000,256,0.0002
10,0.822265625,8,256,1000,256,0.0002
11,0.81494140625,8,256,1000,256,0.0002
12,0.78955078125,8,256,1000,256,0.0002
13,0.82177734375,8,256,1000,256,0.0002
14,0.78857421875,8,256,1000,256,0.0002
15,0.90673828125,8,256,1000,256,0.0002
16,0.826171875,8,256,1000,256,0.0002
17,0.85302734375,8,256,1000,256,0.0002
18,0.79443359375,8,256,1000,256,0.0002
19,0.744140625,8,256,1000,256,0.0002
20,0.76416015625,8,256,1000,256,0.0002
21,0.7763671875,8,256,1000,256,0.0002
22,0.708984375,8,256,1000,256,0.0002
23,0.76220703125,8,256,1000,256,0.0002
24,0.73779296875,8,256,1000,256,0.0002
25,0.6845703125,8,256,1000,256,0.0002
26,0.654296875,8,256,1000,256,0.0002
27,0.7470703125,8,256,1000,256,0.0002
28,0.76318359375,8,256,1000,256,0.0002
29,0.6962890625,8,256,1000,256,0.0002
30,0.75537109375,8,256,1000,256,0.0002
31,0.6044921875,8,256,1000,256,0.0002
32,0.70947265625,8,256,1000,256,0.0002
33,0.673828125,8,256,1000,256,0.0002
34,0.6806640625,8,256,1000,256,0.0002
35,0.69091796875,8,256,1000,256,0.0002
36,0.61474609375,8,256,1000,256,0.0002
37,0.5791015625,8,256,1000,256,0.0002
38,0.71923828125,8,256,1000,256,0.0002
39,0.7490234375,8,256,1000,256,0.0002
40,0.5126953125,8,256,1000,256,0.0002
41,0.61083984375,8,256,1000,256,0.0002
42,0.5751953125,8,256,1000,256,0.0002
